,5oclock shadow.label,5oclock shadow.confidence,age.label,age.confidence,arched eyebrows.label,arched eyebrows.confidence,attractive.label,attractive.confidence,bags under eyes.label,bags under eyes.confidence,bald.label,bald.confidence,bangs.label,bangs.confidence,beard.label,beard.confidence,big lips.label,big lips.confidence,big nose.label,big nose.confidence,black hair.label,black hair.confidence,blond hair.label,blond hair.confidence,blurry.label,blurry.confidence,brown hair.label,brown hair.confidence,bushy eyebrows.label,bushy eyebrows.confidence,chubby.label,chubby.confidence,double chin.label,double chin.confidence,expression.label,expression.confidence,gender.label,gender.confidence,glasses.label,glasses.confidence,goatee.label,goatee.confidence,gray hair.label,gray hair.confidence,heavy makeup.label,heavy makeup.confidence,high cheekbones.label,high cheekbones.confidence,mouth open.label,mouth open.confidence,mustache.label,mustache.confidence,narrow eyes.label,narrow eyes.confidence,oval face.label,oval face.confidence,pale skin.label,pale skin.confidence,pitch.label,pitch.confidence,pointy nose.label,pointy nose.confidence,race.label,race.confidence,receding hairline.label,receding hairline.confidence,rosy cheeks.label,rosy cheeks.confidence,sideburns.label,sideburns.confidence,straight hair.label,straight hair.confidence,wavy hair.label,wavy hair.confidence,wearing earrings.label,wearing earrings.confidence,wearing hat.label,wearing hat.confidence,wearing lipstick.label,wearing lipstick.confidence,wearing necklace.label,wearing necklace.confidence,wearing necktie.label,wearing necktie.confidence,yaw.label,yaw.confidence,young.label,young.confidence,gender.manual,race.manual
AK10.jpg,no,0.04,39,0.6,no,1.0,no,0.96,no,0.39,no,0.8,no,0.08,no,0.06,no,0.96,no,0.57,no,0.22,no,0.85,yes,0.56,no,0.29,no,0.28,no,0.54,no,0.86,neutral,0.82,male,0.75,no,1.0,no,0.43,no,0.81,no,0.98,no,0.7,no,0.99,no,0.43,no,0.06,no,0.1,no,0.89,-8.02,1.0,no,0.55,white,1.0,no,1.0,no,0.96,no,0.47,yes,0.01,no,0.79,no,0.97,yes,0.16,no,1.0,no,0.87,no,0.64,-11.83,1.0,yes,0.19,female,white
AK2.jpg,yes,0.26,39,0.6,no,1.0,no,0.9,no,0.33,yes,0.44,no,1.0,yes,0.92,no,0.57,yes,0.3,no,0.72,no,1.0,no,0.1,no,0.99,no,0.09,yes,0.5,yes,0.03,neutral,1.0,male,1.0,no,0.95,yes,0.8,no,0.06,no,0.97,no,0.86,no,0.77,yes,0.81,no,0.51,yes,0.13,no,0.79,-8.64,1.0,no,0.8,white,0.96,no,0.28,no,0.87,yes,0.66,no,1.0,no,1.0,no,0.73,yes,1.0,no,1.0,no,0.97,no,0.1,6.29,1.0,no,0.48,male,white
AK3.jpg,yes,0.44,32,0.6,no,0.76,no,0.41,no,0.36,no,0.82,no,0.61,yes,0.22,no,0.78,no,0.22,no,0.83,no,0.47,no,0.42,yes,0.54,yes,0.21,no,0.48,no,0.62,neutral,0.76,male,1.0,no,1.0,no,0.18,no,0.6,no,0.92,no,0.98,no,0.6,no,0.14,no,0.86,yes,0.33,no,0.81,-7.91,1.0,no,0.45,white,1.0,no,0.63,no,0.91,no,0.22,no,0.22,yes,0.15,no,1.0,no,1.0,no,1.0,no,0.98,no,0.03,15.13,1.0,yes,0.22,male,white
AK4.jpg,no,1.0,16,0.6,yes,0.22,no,0.61,no,0.61,no,0.85,no,1.0,no,0.98,no,0.46,no,0.91,no,0.65,no,0.66,yes,0.45,yes,0.5,no,0.32,no,0.51,no,0.79,neutral,0.82,female,0.95,no,1.0,no,1.0,no,0.9,no,0.54,no,0.54,no,0.84,no,1.0,yes,0.26,yes,0.21,no,0.73,-8.96,1.0,no,0.58,white,1.0,no,0.08,no,1.0,no,1.0,no,0.47,yes,0.06,yes,0.2,no,0.77,no,0.21,no,0.29,no,1.0,7.61,1.0,yes,0.48,female,white
AK5.jpg,yes,0.0,56,0.6,no,0.65,no,0.99,yes,0.54,yes,0.65,no,1.0,yes,0.77,no,0.63,yes,0.73,no,0.47,no,0.98,no,0.23,no,0.62,yes,0.29,yes,0.92,yes,0.76,smile,0.26,male,0.87,no,1.0,yes,0.67,yes,0.49,no,0.99,yes,0.04,no,1.0,yes,0.85,no,0.43,yes,0.32,no,1.0,-7.49,1.0,no,0.47,white,1.0,yes,0.63,no,0.79,yes,0.6,no,0.48,no,0.59,no,0.87,no,0.89,no,0.96,no,1.0,yes,0.64,18.32,1.0,no,1.0,male,white
AK6.jpg,yes,0.25,46,0.6,no,1.0,no,1.0,no,0.29,no,0.13,no,0.19,yes,0.78,no,1.0,no,0.15,no,0.98,no,0.35,yes,0.5,yes,0.01,no,0.89,yes,0.08,no,0.23,neutral,0.95,male,1.0,no,1.0,yes,0.57,yes,0.04,no,0.95,no,0.94,no,0.99,yes,0.45,no,0.55,yes,0.06,no,0.99,-8.05,1.0,no,0.59,white,1.0,no,0.2,no,0.89,yes,0.51,no,0.27,no,0.31,no,1.0,no,0.81,no,1.0,no,0.94,no,0.1,-2.97,1.0,no,0.65,male,white
AK7.jpg,no,1.0,16,0.6,no,0.07,yes,0.33,no,1.0,no,0.97,no,0.14,no,1.0,no,0.29,no,1.0,no,1.0,yes,1.0,no,0.47,no,0.76,no,1.0,no,0.9,no,1.0,neutral,1.0,female,1.0,no,1.0,no,1.0,no,0.38,yes,0.33,no,0.89,no,0.61,no,1.0,no,0.7,yes,0.42,yes,0.29,-8.62,1.0,yes,0.03,white,1.0,no,0.56,no,0.58,no,1.0,no,0.61,yes,0.43,yes,0.27,no,1.0,yes,0.63,no,0.04,no,1.0,-13.22,1.0,yes,0.27,female,white
AK8.jpg,no,1.0,25,0.6,no,0.18,yes,0.2,no,1.0,no,0.78,no,0.93,no,1.0,no,0.47,no,1.0,no,0.93,yes,0.44,no,0.32,no,0.04,no,0.83,no,0.97,no,1.0,neutral,0.66,female,0.91,no,1.0,no,1.0,no,0.68,no,0.34,no,0.63,no,0.99,no,1.0,no,1.0,yes,0.7,no,0.06,-7.11,1.0,no,0.09,white,1.0,no,0.06,no,0.7,no,1.0,no,0.31,no,0.12,yes,0.23,no,1.0,yes,0.02,no,0.27,no,1.0,-0.19,1.0,yes,0.65,female,white
AK9.jpg,no,0.06,40,0.6,no,0.69,no,0.32,no,0.34,no,1.0,no,0.79,no,0.63,no,0.77,no,0.47,no,0.66,no,0.88,no,0.32,yes,0.67,yes,0.58,no,0.75,no,0.82,neutral,0.97,male,1.0,no,1.0,no,1.0,no,0.79,no,0.89,no,0.95,no,0.98,no,0.85,no,0.12,no,0.1,no,0.31,-6.48,1.0,no,0.24,white,0.95,no,0.98,no,1.0,no,1.0,yes,0.07,no,0.01,no,0.96,no,0.93,no,0.96,no,1.0,no,0.03,-48.71,1.0,yes,0.48,female,white
AL3.jpg,no,0.88,16,0.6,no,0.0,yes,0.37,no,0.95,no,0.71,no,0.1,no,0.78,yes,0.31,no,0.58,no,0.04,no,0.75,no,1.0,no,0.87,yes,0.12,no,1.0,no,1.0,neutral,0.59,female,0.82,no,1.0,no,0.76,no,1.0,yes,0.36,no,0.82,yes,0.42,no,0.84,no,0.56,no,0.05,yes,0.74,-6.61,1.0,no,0.1,asian,0.6,no,0.89,no,0.91,no,0.91,no,0.25,no,0.78,no,0.22,yes,0.91,yes,0.52,no,0.19,no,1.0,20.47,1.0,yes,1.0,female,mideast
ALA1.jpg,no,0.98,30,0.6,yes,0.17,yes,0.44,no,0.74,no,0.73,no,0.74,no,0.83,yes,0.14,no,0.57,no,0.52,no,0.5,no,0.87,no,0.05,no,0.13,no,0.85,no,1.0,neutral,0.59,female,0.86,no,1.0,no,0.88,no,0.9,yes,0.35,no,0.55,no,0.74,no,0.95,no,0.31,yes,0.16,yes,0.63,-7.08,1.0,no,0.45,asian,1.0,no,0.29,no,1.0,no,1.0,no,0.61,no,0.28,yes,0.4,yes,0.09,yes,0.36,no,0.37,no,1.0,-23.72,1.0,yes,1.0,male,unknown
ALA10.jpg,no,0.47,34,0.6,yes,0.14,no,0.43,no,0.29,no,0.51,no,1.0,no,0.31,yes,0.76,yes,0.27,yes,0.55,no,1.0,no,1.0,no,0.48,yes,1.0,no,0.44,no,0.91,neutral,1.0,female,0.13,no,1.0,no,0.33,no,1.0,no,0.59,no,0.59,no,0.76,no,0.3,no,0.95,yes,0.26,no,0.37,-8.65,1.0,no,0.75,white,0.92,yes,0.1,no,1.0,no,0.61,no,0.18,no,0.73,no,0.0,no,0.28,no,0.45,no,0.34,no,0.92,-6.87,1.0,yes,1.0,male,unknown
ALA2.jpg,no,1.0,27,0.6,no,1.0,no,0.43,no,1.0,no,0.64,yes,0.43,no,0.95,no,0.49,no,0.52,yes,0.65,no,1.0,yes,0.04,no,0.93,no,0.57,no,0.49,no,0.8,neutral,0.86,male,0.15,no,0.85,no,1.0,no,0.81,no,0.64,no,0.75,no,0.73,no,0.94,no,0.52,yes,0.29,yes,0.47,-7.84,1.0,no,0.75,white,1.0,no,0.95,no,0.99,no,1.0,yes,0.2,no,0.79,no,0.85,yes,0.19,no,0.51,no,0.8,no,0.55,2.14,1.0,yes,0.39,male,asian
ALA3.jpg,no,1.0,21,0.6,yes,0.01,yes,0.45,no,1.0,no,0.58,no,0.79,no,0.98,yes,0.04,no,0.72,yes,0.55,no,1.0,no,0.72,no,0.85,no,0.13,no,0.84,no,1.0,neutral,0.93,female,0.73,no,1.0,no,1.0,no,0.97,yes,0.23,no,0.95,no,0.83,no,0.94,no,0.63,yes,0.08,yes,0.92,-7.08,1.0,no,0.08,white,1.0,no,0.26,no,1.0,no,1.0,yes,0.15,no,0.64,no,0.35,no,0.18,yes,0.36,no,0.56,no,0.76,17.22,1.0,yes,0.95,female,unknown
ALA5.jpg,no,0.94,45,0.6,no,0.67,no,0.12,no,1.0,no,0.55,no,0.59,no,1.0,no,0.1,no,0.6,no,0.01,no,0.95,no,0.28,no,0.71,no,0.45,no,0.63,no,0.83,neutral,0.84,female,0.27,no,1.0,no,1.0,no,0.8,no,0.43,no,0.86,no,0.57,no,1.0,no,0.73,yes,0.02,yes,0.84,-8.37,1.0,no,0.35,white,0.88,no,0.46,no,1.0,no,1.0,no,0.6,no,0.38,no,0.26,yes,0.65,no,0.24,no,0.52,no,0.95,20.01,1.0,yes,0.66,male,asian
ALA6.jpg,no,0.73,08,0.6,no,1.0,no,0.3,no,1.0,no,0.93,no,0.08,no,0.91,no,0.65,no,0.96,no,0.15,no,0.96,yes,0.11,no,0.15,no,0.22,no,1.0,no,1.0,neutral,0.85,male,0.2,no,1.0,no,1.0,no,1.0,no,0.7,no,0.77,no,0.84,no,1.0,no,0.37,yes,0.15,yes,0.12,-8.91,1.0,no,0.38,asian,0.66,no,1.0,no,1.0,no,1.0,yes,0.11,no,0.75,no,0.78,yes,0.07,no,0.71,no,0.86,no,0.79,5.15,1.0,yes,0.94,male,white
ALA8.jpg,no,0.01,37,0.6,no,0.41,no,0.47,no,0.74,no,0.33,no,1.0,yes,0.34,no,0.04,yes,0.01,yes,0.81,no,1.0,no,0.4,no,0.78,yes,0.23,no,0.24,no,0.75,neutral,0.83,male,0.59,no,1.0,yes,0.2,no,1.0,no,0.76,no,0.81,no,0.56,yes,0.17,no,0.71,yes,0.41,no,0.27,-8.07,1.0,no,0.97,white,1.0,yes,0.16,no,1.0,no,0.05,yes,0.19,no,0.99,no,0.57,no,0.55,no,0.76,no,0.84,no,0.45,2.86,1.0,yes,0.68,male,unknown
ARCH1.jpg,yes,0.08,50,0.6,no,0.93,yes,0.78,no,0.52,no,1.0,no,0.06,no,0.36,no,0.05,no,0.42,yes,0.66,no,0.94,no,1.0,no,0.8,yes,0.3,no,1.0,no,1.0,neutral,0.84,male,0.77,no,1.0,no,0.89,no,1.0,no,0.76,no,0.95,no,0.19,no,0.71,no,0.5,no,0.47,yes,1.0,-6.66,1.0,no,0.06,asian,1.0,no,1.0,no,1.0,no,0.82,yes,0.36,no,0.59,no,0.89,no,0.09,no,0.7,no,0.92,no,0.19,44.15,1.0,yes,1.0,male,unknown
ARCH2.jpg,no,1.0,46,0.6,yes,0.28,yes,0.11,no,1.0,no,0.77,no,0.31,no,1.0,yes,0.08,no,0.75,yes,0.33,no,0.8,no,0.85,no,0.57,no,0.07,no,0.62,no,0.99,neutral,0.85,female,0.95,no,1.0,no,1.0,no,1.0,yes,0.8,no,0.55,no,0.4,no,1.0,no,0.26,yes,0.24,no,0.01,-8.72,1.0,no,0.22,asian,0.97,no,0.63,no,0.63,no,1.0,yes,0.59,no,0.9,no,0.13,no,0.19,yes,0.9,no,0.15,no,1.0,18.36,1.0,yes,0.87,female,white
ARCH3.jpg,no,0.23,47,0.6,no,1.0,no,0.79,no,0.9,no,0.39,no,1.0,no,0.36,no,0.67,no,0.01,yes,0.73,no,0.97,no,0.15,no,1.0,no,0.24,yes,0.2,no,0.18,neutral,0.94,male,1.0,yes,0.94,no,0.71,no,0.51,no,0.83,no,0.9,no,0.49,no,0.28,no,0.96,yes,0.1,no,0.33,-8.21,1.0,no,0.98,asian,0.65,no,0.33,no,0.94,no,0.85,yes,0.42,no,0.94,no,0.86,no,0.23,no,0.94,no,1.0,yes,0.17,20.39,1.0,no,0.14,male,unknown
ARCH4.jpg,no,1.0,20,0.6,yes,0.5,yes,0.34,no,1.0,no,0.85,yes,0.72,no,0.99,yes,0.33,no,0.74,yes,0.04,no,0.78,no,1.0,no,0.56,yes,0.04,no,0.79,no,0.96,neutral,0.89,female,1.0,no,1.0,no,0.88,no,1.0,yes,1.0,no,1.0,yes,0.71,no,0.87,no,0.47,yes,0.1,yes,0.38,-9.67,1.0,yes,0.06,white,1.0,no,1.0,no,0.48,no,0.95,no,0.14,no,0.34,yes,0.17,yes,0.2,yes,1.0,yes,0.07,no,0.96,2.62,1.0,yes,0.85,female,unknown
ARCH5.jpg,no,0.85,24,0.6,no,0.15,yes,0.21,no,1.0,no,0.63,no,1.0,no,0.92,yes,0.04,no,0.78,no,0.04,no,0.82,no,0.98,no,0.72,yes,0.19,no,0.96,no,1.0,neutral,1.0,female,0.8,no,1.0,no,1.0,no,1.0,no,0.03,no,0.78,no,0.69,no,1.0,no,0.77,yes,0.04,no,0.04,-8.08,1.0,no,0.02,white,0.63,no,0.31,no,0.89,no,1.0,yes,0.13,no,1.0,yes,0.13,yes,0.43,yes,0.15,no,0.35,no,0.96,-25.81,1.0,yes,1.0,female,white
ARCH6.jpg,no,1.0,16,0.6,yes,0.47,yes,0.12,no,0.89,no,0.79,yes,0.78,no,0.93,yes,0.35,no,0.28,yes,0.92,no,0.99,no,1.0,no,0.94,yes,0.22,no,0.5,no,0.79,neutral,0.85,female,0.87,no,1.0,no,0.75,no,1.0,yes,0.9,no,0.59,no,0.7,no,0.79,no,0.62,yes,0.42,no,0.15,-9.79,1.0,no,0.4,white,1.0,no,0.78,no,0.44,no,0.93,yes,0.18,no,0.45,yes,0.15,no,0.34,yes,0.85,yes,0.07,no,1.0,3.37,1.0,yes,0.95,female,unknown
